0.6860 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
41.3046 	EXP 	Created startpoint = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='startpoint', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
41.3526 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
41.3709 	EXP 	Created hand_reset = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='hand_reset', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Reset your hands to the home position. ', units='height', win=Window(...), wrapWidth=1)
41.3711 	EXP 	Sound sound_1A set volume 1.000
41.3845 	EXP 	Created break_time = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='break_time', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
41.4019 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
41.4204 	EXP 	Created hand_reset = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='hand_reset', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Reset your hands to the home position. ', units='height', win=Window(...), wrapWidth=1)
41.4206 	EXP 	Sound sound_1A set volume 1.000
41.4301 	EXP 	Created thank_you = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='thank_you', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
41.4433 	EXP 	instructions: autoDraw = True
56.9681 	EXP 	Imported stringbank_V2.xls as conditions, 3 conditions, 2 params
56.9686 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
56.9689 	EXP 	New trial (rep=0, index=0): OrderedDict([('string', 'would'), ('corrAns', 'would')])
56.9749 	DATA 	Keypress: return
56.9930 	EXP 	instructions: autoDraw = False
56.9930 	EXP 	text: text = 'would'
56.9930 	EXP 	text: color = 'white'
56.9930 	EXP 	text: autoDraw = True
57.9463 	DATA 	Keypress: w
57.9601 	EXP 	text: color = 'white'
57.9766 	EXP 	text: color = 'white'
57.9934 	EXP 	text: color = 'white'
58.0101 	EXP 	text: color = 'white'
58.0268 	EXP 	text: color = 'white'
58.0433 	EXP 	text: color = 'white'
58.0454 	DATA 	Keypress: o
58.0601 	EXP 	text: color = 'white'
58.0768 	EXP 	text: color = 'white'
58.0934 	EXP 	text: color = 'white'
58.1101 	EXP 	text: color = 'white'
58.1122 	DATA 	Keypress: u
58.1268 	EXP 	text: color = 'white'
58.1434 	EXP 	text: color = 'white'
58.1602 	EXP 	text: color = 'white'
58.1767 	EXP 	text: color = 'white'
58.1935 	EXP 	text: color = 'white'
58.2101 	EXP 	text: color = 'white'
58.2268 	EXP 	text: color = 'white'
58.2290 	DATA 	Keypress: l
58.2433 	EXP 	text: color = 'white'
58.2600 	EXP 	text: color = 'white'
58.2768 	EXP 	text: color = 'white'
58.2789 	DATA 	Keypress: d
58.2935 	EXP 	text: color = 'green'
58.3101 	EXP 	text: color = 'green'
58.3267 	EXP 	text: color = 'green'
58.3435 	EXP 	text: color = 'green'
58.3602 	EXP 	text: color = 'green'
58.3768 	EXP 	text: color = 'green'
58.3934 	EXP 	text: color = 'green'
58.4102 	EXP 	text: color = 'green'
58.4266 	EXP 	text: color = 'green'
58.4434 	EXP 	text: color = 'green'
58.4601 	EXP 	text: color = 'green'
58.4768 	EXP 	text: color = 'green'
58.4933 	EXP 	text: color = 'green'
58.5102 	EXP 	text: color = 'green'
58.5268 	EXP 	text: color = 'green'
58.5435 	EXP 	text: color = 'green'
58.5600 	EXP 	text: color = 'green'
58.5767 	EXP 	text: color = 'green'
58.5934 	EXP 	text: color = 'green'
58.6101 	EXP 	text: color = 'green'
58.6267 	EXP 	text: color = 'green'
58.6434 	EXP 	text: color = 'green'
58.6601 	EXP 	text: color = 'green'
58.6767 	EXP 	text: color = 'green'
58.6934 	EXP 	text: color = 'green'
58.7102 	EXP 	text: color = 'green'
58.7267 	EXP 	text: color = 'green'
58.7435 	EXP 	text: color = 'green'
58.7600 	EXP 	text: color = 'green'
58.7767 	EXP 	text: color = 'green'
58.7934 	EXP 	text: color = 'green'
58.8101 	EXP 	text: color = 'green'
58.8266 	EXP 	text: color = 'green'
58.8434 	EXP 	text: color = 'green'
58.8601 	EXP 	text: color = 'green'
58.8767 	EXP 	text: color = 'green'
58.8937 	EXP 	text: color = 'green'
58.9100 	EXP 	text: color = 'green'
58.9269 	EXP 	text: color = 'green'
58.9435 	EXP 	text: color = 'green'
58.9601 	EXP 	text: color = 'green'
58.9768 	EXP 	text: color = 'green'
58.9933 	EXP 	text: color = 'green'
59.0100 	EXP 	text: color = 'green'
59.0267 	EXP 	text: color = 'green'
59.0434 	EXP 	text: color = 'green'
59.0601 	EXP 	text: color = 'green'
59.0766 	EXP 	text: color = 'green'
59.0935 	EXP 	text: color = 'green'
59.1102 	EXP 	text: color = 'green'
59.1268 	EXP 	text: color = 'green'
59.1434 	EXP 	text: color = 'green'
59.1601 	EXP 	text: color = 'green'
59.1768 	EXP 	text: color = 'green'
59.1934 	EXP 	text: color = 'green'
59.2100 	EXP 	text: color = 'green'
59.2268 	EXP 	text: color = 'green'
59.2433 	EXP 	text: color = 'green'
59.2600 	EXP 	text: color = 'green'
59.2768 	EXP 	text: color = 'green'
59.2933 	EXP 	text: color = 'green'
59.3101 	EXP 	text: color = 'green'
59.3267 	EXP 	text: color = 'green'
59.3435 	EXP 	text: color = 'green'
59.3600 	EXP 	text: color = 'green'
59.3769 	EXP 	text: color = 'green'
59.3935 	EXP 	text: color = 'green'
59.4101 	EXP 	text: color = 'green'
59.4267 	EXP 	text: color = 'green'
59.4435 	EXP 	text: color = 'green'
59.4601 	EXP 	text: color = 'green'
59.4768 	EXP 	text: color = 'green'
59.4934 	EXP 	text: color = 'green'
59.5101 	EXP 	text: color = 'green'
59.5267 	EXP 	text: color = 'green'
59.5434 	EXP 	text: color = 'green'
59.5602 	EXP 	text: color = 'green'
59.5769 	EXP 	text: color = 'green'
59.5933 	EXP 	text: color = 'green'
59.6101 	EXP 	text: color = 'green'
59.6268 	EXP 	text: color = 'green'
59.6434 	EXP 	text: color = 'green'
59.6600 	EXP 	text: color = 'green'
59.6768 	EXP 	text: color = 'green'
59.6935 	EXP 	text: color = 'green'
59.7101 	EXP 	text: color = 'green'
59.7267 	EXP 	text: color = 'green'
59.7434 	EXP 	text: color = 'green'
59.7601 	EXP 	text: color = 'green'
59.7768 	EXP 	text: color = 'green'
59.7935 	EXP 	text: color = 'green'
59.8102 	EXP 	text: color = 'green'
59.8268 	EXP 	text: color = 'green'
59.8434 	EXP 	text: color = 'green'
59.8600 	EXP 	text: color = 'green'
59.8767 	EXP 	text: color = 'green'
59.8934 	EXP 	text: color = 'green'
59.9100 	EXP 	text: color = 'green'
59.9268 	EXP 	text: color = 'green'
59.9434 	EXP 	text: color = 'green'
59.9602 	EXP 	text: color = 'green'
59.9769 	EXP 	text: color = 'green'
59.9934 	EXP 	text: color = 'green'
60.0101 	EXP 	text: color = 'green'
60.0268 	EXP 	text: color = 'green'
60.0434 	EXP 	text: color = 'green'
60.0601 	EXP 	text: color = 'green'
60.0768 	EXP 	text: color = 'green'
60.0935 	EXP 	text: color = 'green'
60.1100 	EXP 	text: color = 'green'
60.1268 	EXP 	text: color = 'green'
60.1434 	EXP 	text: color = 'green'
60.1602 	EXP 	text: color = 'green'
60.1766 	EXP 	text: color = 'green'
60.1934 	EXP 	text: color = 'green'
60.2101 	EXP 	text: color = 'green'
60.2268 	EXP 	text: color = 'green'
60.2434 	EXP 	text: color = 'green'
60.2601 	EXP 	text: color = 'green'
60.2768 	EXP 	text: color = 'green'
60.2933 	EXP 	text: color = 'green'
60.3101 	EXP 	text: color = 'green'
60.3268 	EXP 	text: color = 'green'
60.3436 	EXP 	text: color = 'green'
60.3601 	EXP 	text: color = 'green'
60.3767 	EXP 	text: color = 'green'
60.3933 	EXP 	text: color = 'green'
60.4101 	EXP 	text: color = 'green'
60.4267 	EXP 	text: color = 'green'
60.4434 	EXP 	text: color = 'green'
60.4600 	EXP 	text: color = 'green'
60.4767 	EXP 	text: color = 'green'
60.4935 	EXP 	text: color = 'green'
60.5101 	EXP 	text: color = 'green'
60.5267 	EXP 	text: color = 'green'
60.5435 	EXP 	text: color = 'green'
60.5600 	EXP 	text: color = 'green'
60.5768 	EXP 	text: color = 'green'
60.5934 	EXP 	text: color = 'green'
60.6102 	EXP 	text: color = 'green'
60.6266 	EXP 	text: color = 'green'
60.6435 	EXP 	text: color = 'green'
60.6602 	EXP 	text: color = 'green'
60.6767 	EXP 	text: color = 'green'
60.6933 	EXP 	text: color = 'green'
60.7101 	EXP 	text: color = 'green'
60.7268 	EXP 	text: color = 'green'
60.7434 	EXP 	text: color = 'green'
60.7599 	EXP 	text: color = 'green'
60.7767 	EXP 	text: color = 'green'
60.7934 	EXP 	text: color = 'green'
60.8100 	EXP 	text: color = 'green'
60.8268 	EXP 	text: color = 'green'
60.8434 	EXP 	text: color = 'green'
60.8601 	EXP 	text: color = 'green'
60.8767 	EXP 	text: color = 'green'
60.8935 	EXP 	text: color = 'green'
60.9101 	EXP 	text: color = 'green'
60.9268 	EXP 	text: color = 'green'
60.9435 	EXP 	text: color = 'green'
60.9600 	EXP 	text: color = 'green'
60.9767 	EXP 	text: color = 'green'
60.9767 	EXP 	hand_reset: autoDraw = True
60.9935 	EXP 	text: autoDraw = False
62.8618 	EXP 	New trial (rep=0, index=1): OrderedDict([('string', 'about'), ('corrAns', 'about')])
62.8768 	EXP 	text: autoDraw = False
62.8768 	EXP 	hand_reset: autoDraw = False
62.8768 	EXP 	text: text = 'about'
62.8768 	EXP 	text: color = 'white'
62.8768 	EXP 	text: autoDraw = True
63.6124 	DATA 	Keypress: a
63.6268 	EXP 	text: color = 'white'
63.6435 	EXP 	text: color = 'white'
63.6602 	EXP 	text: color = 'white'
63.6769 	EXP 	text: color = 'white'
63.6791 	DATA 	Keypress: b
63.6934 	EXP 	text: color = 'white'
63.7102 	EXP 	text: color = 'white'
63.7268 	EXP 	text: color = 'white'
63.7436 	EXP 	text: color = 'white'
63.7601 	EXP 	text: color = 'white'
63.7771 	EXP 	text: color = 'white'
63.7792 	DATA 	Keypress: o
63.7934 	EXP 	text: color = 'white'
63.8102 	EXP 	text: color = 'white'
63.8267 	EXP 	text: color = 'white'
63.8435 	EXP 	text: color = 'white'
63.8456 	DATA 	Keypress: u
63.8600 	EXP 	text: color = 'white'
63.8769 	EXP 	text: color = 'white'
63.8935 	EXP 	text: color = 'white'
63.9103 	EXP 	text: color = 'white'
63.9127 	DATA 	Keypress: t
63.9267 	EXP 	text: color = 'green'
63.9440 	EXP 	text: color = 'green'
63.9602 	EXP 	text: color = 'green'
63.9768 	EXP 	text: color = 'green'
63.9933 	EXP 	text: color = 'green'
64.0102 	EXP 	text: color = 'green'
64.0268 	EXP 	text: color = 'green'
64.0434 	EXP 	text: color = 'green'
64.0601 	EXP 	text: color = 'green'
64.0768 	EXP 	text: color = 'green'
64.0935 	EXP 	text: color = 'green'
64.1101 	EXP 	text: color = 'green'
64.1268 	EXP 	text: color = 'green'
64.1434 	EXP 	text: color = 'green'
64.1601 	EXP 	text: color = 'green'
64.1770 	EXP 	text: color = 'green'
64.1934 	EXP 	text: color = 'green'
64.2101 	EXP 	text: color = 'green'
64.2269 	EXP 	text: color = 'green'
64.2435 	EXP 	text: color = 'green'
64.2600 	EXP 	text: color = 'green'
64.2767 	EXP 	text: color = 'green'
64.2936 	EXP 	text: color = 'green'
64.3101 	EXP 	text: color = 'green'
64.3270 	EXP 	text: color = 'green'
64.3435 	EXP 	text: color = 'green'
64.3602 	EXP 	text: color = 'green'
64.3768 	EXP 	text: color = 'green'
64.3935 	EXP 	text: color = 'green'
64.4101 	EXP 	text: color = 'green'
64.4268 	EXP 	text: color = 'green'
64.4433 	EXP 	text: color = 'green'
64.4602 	EXP 	text: color = 'green'
64.4769 	EXP 	text: color = 'green'
64.4935 	EXP 	text: color = 'green'
64.5101 	EXP 	text: color = 'green'
64.5270 	EXP 	text: color = 'green'
64.5433 	EXP 	text: color = 'green'
64.5601 	EXP 	text: color = 'green'
64.5768 	EXP 	text: color = 'green'
64.5936 	EXP 	text: color = 'green'
64.6102 	EXP 	text: color = 'green'
64.6268 	EXP 	text: color = 'green'
64.6434 	EXP 	text: color = 'green'
64.6600 	EXP 	text: color = 'green'
64.6768 	EXP 	text: color = 'green'
64.6934 	EXP 	text: color = 'green'
64.7100 	EXP 	text: color = 'green'
64.7268 	EXP 	text: color = 'green'
64.7435 	EXP 	text: color = 'green'
64.7603 	EXP 	text: color = 'green'
64.7768 	EXP 	text: color = 'green'
64.7934 	EXP 	text: color = 'green'
64.8103 	EXP 	text: color = 'green'
64.8268 	EXP 	text: color = 'green'
64.8436 	EXP 	text: color = 'green'
64.8602 	EXP 	text: color = 'green'
64.8769 	EXP 	text: color = 'green'
64.8934 	EXP 	text: color = 'green'
64.9102 	EXP 	text: color = 'green'
64.9269 	EXP 	text: color = 'green'
64.9435 	EXP 	text: color = 'green'
64.9601 	EXP 	text: color = 'green'
64.9768 	EXP 	text: color = 'green'
64.9936 	EXP 	text: color = 'green'
65.0101 	EXP 	text: color = 'green'
65.0267 	EXP 	text: color = 'green'
65.0435 	EXP 	text: color = 'green'
65.0602 	EXP 	text: color = 'green'
65.0768 	EXP 	text: color = 'green'
65.0934 	EXP 	text: color = 'green'
65.1103 	EXP 	text: color = 'green'
65.1268 	EXP 	text: color = 'green'
65.1435 	EXP 	text: color = 'green'
65.1602 	EXP 	text: color = 'green'
65.1767 	EXP 	text: color = 'green'
65.1935 	EXP 	text: color = 'green'
65.2102 	EXP 	text: color = 'green'
65.2269 	EXP 	text: color = 'green'
65.2435 	EXP 	text: color = 'green'
65.2602 	EXP 	text: color = 'green'
65.2768 	EXP 	text: color = 'green'
65.2934 	EXP 	text: color = 'green'
65.3102 	EXP 	text: color = 'green'
65.3269 	EXP 	text: color = 'green'
65.3435 	EXP 	text: color = 'green'
65.3603 	EXP 	text: color = 'green'
65.3768 	EXP 	text: color = 'green'
65.3935 	EXP 	text: color = 'green'
65.4101 	EXP 	text: color = 'green'
65.4269 	EXP 	text: color = 'green'
65.4435 	EXP 	text: color = 'green'
65.4603 	EXP 	text: color = 'green'
65.4767 	EXP 	text: color = 'green'
65.4936 	EXP 	text: color = 'green'
65.5103 	EXP 	text: color = 'green'
65.5268 	EXP 	text: color = 'green'
65.5434 	EXP 	text: color = 'green'
65.5601 	EXP 	text: color = 'green'
65.5768 	EXP 	text: color = 'green'
65.5934 	EXP 	text: color = 'green'
65.6100 	EXP 	text: color = 'green'
65.6268 	EXP 	text: color = 'green'
65.6436 	EXP 	text: color = 'green'
65.6602 	EXP 	text: color = 'green'
65.6767 	EXP 	text: color = 'green'
65.6932 	EXP 	text: color = 'green'
65.7103 	EXP 	text: color = 'green'
65.7268 	EXP 	text: color = 'green'
65.7434 	EXP 	text: color = 'green'
65.7601 	EXP 	text: color = 'green'
65.7769 	EXP 	text: color = 'green'
65.7935 	EXP 	text: color = 'green'
65.8100 	EXP 	text: color = 'green'
65.8268 	EXP 	text: color = 'green'
65.8435 	EXP 	text: color = 'green'
65.8601 	EXP 	text: color = 'green'
65.8769 	EXP 	text: color = 'green'
65.8934 	EXP 	text: color = 'green'
65.9103 	EXP 	text: color = 'green'
65.9268 	EXP 	text: color = 'green'
65.9436 	EXP 	text: color = 'green'
65.9602 	EXP 	text: color = 'green'
65.9769 	EXP 	text: color = 'green'
65.9935 	EXP 	text: color = 'green'
66.0102 	EXP 	text: color = 'green'
66.0268 	EXP 	text: color = 'green'
66.0435 	EXP 	text: color = 'green'
66.0600 	EXP 	text: color = 'green'
66.0769 	EXP 	text: color = 'green'
66.0936 	EXP 	text: color = 'green'
66.1102 	EXP 	text: color = 'green'
66.1268 	EXP 	text: color = 'green'
66.1436 	EXP 	text: color = 'green'
66.1602 	EXP 	text: color = 'green'
66.1768 	EXP 	text: color = 'green'
66.1934 	EXP 	text: color = 'green'
66.2101 	EXP 	text: color = 'green'
66.2269 	EXP 	text: color = 'green'
66.2435 	EXP 	text: color = 'green'
66.2601 	EXP 	text: color = 'green'
66.2768 	EXP 	text: color = 'green'
66.2936 	EXP 	text: color = 'green'
66.3102 	EXP 	text: color = 'green'
66.3267 	EXP 	text: color = 'green'
66.3436 	EXP 	text: color = 'green'
66.3602 	EXP 	text: color = 'green'
66.3769 	EXP 	text: color = 'green'
66.3934 	EXP 	text: color = 'green'
66.4101 	EXP 	text: color = 'green'
66.4268 	EXP 	text: color = 'green'
66.4435 	EXP 	text: color = 'green'
66.4602 	EXP 	text: color = 'green'
66.4768 	EXP 	text: color = 'green'
66.4936 	EXP 	text: color = 'green'
66.5100 	EXP 	text: color = 'green'
66.5269 	EXP 	text: color = 'green'
66.5437 	EXP 	text: color = 'green'
66.5602 	EXP 	text: color = 'green'
66.5767 	EXP 	text: color = 'green'
66.5935 	EXP 	text: color = 'green'
66.6102 	EXP 	text: color = 'green'
66.6268 	EXP 	text: color = 'green'
66.6433 	EXP 	text: color = 'green'
66.6602 	EXP 	text: color = 'green'
66.6768 	EXP 	text: color = 'green'
66.6934 	EXP 	text: color = 'green'
66.7101 	EXP 	text: color = 'green'
66.7269 	EXP 	text: color = 'green'
66.7437 	EXP 	text: color = 'green'
66.7601 	EXP 	text: color = 'green'
66.7767 	EXP 	text: color = 'green'
66.7936 	EXP 	text: color = 'green'
66.8102 	EXP 	text: color = 'green'
66.8268 	EXP 	text: color = 'green'
66.8434 	EXP 	text: color = 'green'
66.8600 	EXP 	text: color = 'green'
66.8600 	EXP 	hand_reset: autoDraw = True
66.8769 	EXP 	text: autoDraw = False
68.8446 	EXP 	New trial (rep=0, index=2): OrderedDict([('string', 'think'), ('corrAns', 'think')])
68.8602 	EXP 	hand_reset: autoDraw = False
68.8602 	EXP 	text: autoDraw = False
68.8602 	EXP 	hand_reset: autoDraw = False
68.8602 	EXP 	text: text = 'think'
68.8602 	EXP 	text: color = 'white'
68.8602 	EXP 	text: autoDraw = True
69.5643 	DATA 	Keypress: t
69.5767 	EXP 	text: color = 'white'
69.5935 	EXP 	text: color = 'white'
69.6101 	EXP 	text: color = 'white'
69.6121 	DATA 	Keypress: h
69.6268 	EXP 	text: color = 'white'
69.6434 	EXP 	text: color = 'white'
69.6602 	EXP 	text: color = 'white'
69.6768 	EXP 	text: color = 'white'
69.6934 	EXP 	text: color = 'white'
69.7103 	EXP 	text: color = 'white'
69.7269 	EXP 	text: color = 'white'
69.7436 	EXP 	text: color = 'white'
69.7602 	EXP 	text: color = 'white'
69.7770 	EXP 	text: color = 'white'
69.7935 	EXP 	text: color = 'white'
69.8100 	EXP 	text: color = 'white'
69.8268 	EXP 	text: color = 'white'
69.8291 	DATA 	Keypress: n
69.8435 	EXP 	text: color = 'white'
69.8601 	EXP 	text: color = 'white'
69.8767 	EXP 	text: color = 'white'
69.8936 	EXP 	text: color = 'white'
69.9102 	EXP 	text: color = 'white'
69.9267 	EXP 	text: color = 'white'
69.9435 	EXP 	text: color = 'white'
69.9602 	EXP 	text: color = 'white'
69.9769 	EXP 	text: color = 'white'
69.9934 	EXP 	text: color = 'white'
70.0100 	EXP 	text: color = 'white'
70.0268 	EXP 	text: color = 'white'
70.0435 	EXP 	text: color = 'white'
70.0602 	EXP 	text: color = 'white'
70.0767 	EXP 	text: color = 'white'
70.0933 	EXP 	text: color = 'white'
70.0955 	DATA 	Keypress: k
70.1102 	EXP 	text: color = 'white'
70.1268 	EXP 	text: color = 'white'
70.1437 	EXP 	text: color = 'white'
70.1601 	EXP 	text: color = 'white'
70.1769 	EXP 	text: color = 'white'
70.1935 	EXP 	text: color = 'white'
70.2102 	EXP 	text: color = 'white'
70.2268 	EXP 	text: color = 'white'
70.2435 	EXP 	text: color = 'white'
70.2600 	EXP 	text: color = 'white'
70.2769 	EXP 	text: color = 'white'
70.2935 	EXP 	text: color = 'white'
70.3101 	EXP 	text: color = 'white'
70.3267 	EXP 	text: color = 'white'
70.3435 	EXP 	text: color = 'white'
70.3602 	EXP 	text: color = 'white'
70.3769 	EXP 	text: color = 'white'
70.3933 	EXP 	text: color = 'white'
70.4101 	EXP 	text: color = 'white'
70.4268 	EXP 	text: color = 'white'
70.4434 	EXP 	text: color = 'white'
70.4600 	EXP 	text: color = 'white'
70.4768 	EXP 	text: color = 'white'
70.4935 	EXP 	text: color = 'white'
70.5102 	EXP 	text: color = 'white'
70.5268 	EXP 	text: color = 'white'
70.5435 	EXP 	text: color = 'white'
70.5601 	EXP 	text: color = 'white'
70.5769 	EXP 	text: color = 'white'
70.5934 	EXP 	text: color = 'white'
70.6101 	EXP 	text: color = 'white'
70.6268 	EXP 	text: color = 'white'
70.6435 	EXP 	text: color = 'white'
70.6603 	EXP 	text: color = 'white'
70.6767 	EXP 	text: color = 'white'
70.6935 	EXP 	text: color = 'white'
70.7101 	EXP 	text: color = 'white'
70.7270 	EXP 	text: color = 'white'
70.7435 	EXP 	text: color = 'white'
70.7602 	EXP 	text: color = 'white'
70.7767 	EXP 	text: color = 'white'
70.7935 	EXP 	text: color = 'white'
70.8102 	EXP 	text: color = 'white'
70.8268 	EXP 	text: color = 'white'
70.8434 	EXP 	text: color = 'white'
70.8601 	EXP 	text: color = 'white'
70.8769 	EXP 	text: color = 'white'
70.8934 	EXP 	text: color = 'white'
70.9100 	EXP 	text: color = 'white'
70.9271 	EXP 	text: color = 'white'
70.9434 	EXP 	text: color = 'white'
70.9601 	EXP 	text: color = 'white'
70.9768 	EXP 	text: color = 'white'
70.9935 	EXP 	text: color = 'white'
71.0102 	EXP 	text: color = 'white'
71.0268 	EXP 	text: color = 'white'
71.0435 	EXP 	text: color = 'white'
71.0601 	EXP 	text: color = 'white'
71.0769 	EXP 	text: color = 'white'
71.0935 	EXP 	text: color = 'white'
71.1101 	EXP 	text: color = 'white'
71.1267 	EXP 	text: color = 'white'
71.1435 	EXP 	text: color = 'white'
71.1602 	EXP 	text: color = 'white'
71.1768 	EXP 	text: color = 'white'
71.1934 	EXP 	text: color = 'white'
