,0,1,2
155,4,s182,0.012226551447925654
156,4,s183,-0.0018472950888786322
157,4,s189,0.006638904128504812
158,4,s190,0.0015896033857845599
159,4,s198,-0.0019567114456246295
160,4,s207,-0.02151105306538924
161,4,s209,-0.015772982353262386
162,4,s210,-0.0010438442695885873
163,4,s212,0.01756515849056429
164,4,s217,0.004108950948202104
165,4,s219,-0.011052190222673942
166,4,s224,-0.00010763113562650276
167,4,s240,0.012822871711456551
168,4,s254,0.02941032444747787
169,4,s261,-0.0065319980774522545
170,4,s262,-0.00582704038461438
171,4,s263,0.017942000004440184
172,4,s267,-0.01619420599890873
173,4,s276,-0.00039423542815105367
174,4,s278,0.00932620208671627
175,4,s279,-0.005368616664782168
176,4,s282,0.002949223993346093
177,4,s283,-0.04084286530863265
178,4,s286,-0.006725705983117229
179,4,s302,0.00691941176469032
180,4,s304,-0.002228730612099455
181,4,s305,-0.006323481131815088
182,4,s306,-0.0010792499997478433
183,4,s309,0.0012660108724325571
184,4,s311,0.012535126000002492
185,5,s009,0.004621388890815003
186,5,s020,-0.00938459230780189
187,5,s175,-0.0001406780002071173
188,5,s176,-0.0025221230820394523
189,5,s178,-0.008958702879574369
190,5,s180,0.0009459349600547296
191,5,s181,-0.0006538604711235111
192,5,s182,-0.0343009761480139
193,5,s183,0.005611138644437437
194,5,s189,0.009725878753189771
195,5,s190,0.0007261467011024555
196,5,s198,0.0001462366662626327
197,5,s207,0.003962906125020614
198,5,s209,0.007325564706287185
199,5,s210,0.009587532903727455
200,5,s212,-0.006807996226426731
201,5,s217,-0.008009198126119544
202,5,s219,0.0034311018879870296
203,5,s224,-0.02464686879308297
204,5,s240,-0.005340539630643039
205,5,s254,-0.005958382216178714
206,5,s261,0.001748398076205586
207,5,s262,-0.005405861538467714
208,5,s263,0.009544617079039348
209,5,s267,-0.005692121997708453
210,5,s276,-0.0013063645941050102
211,5,s278,-0.005478306251461618
212,5,s279,-0.007929198133448757
213,5,s282,-0.01871462400536984
214,5,s283,-0.024407624499872327
215,5,s286,-0.013706671986728907
216,5,s302,-0.00037888627451263576
217,5,s304,-0.009230706122364108
218,5,s305,-0.0053447679257380585
219,5,s306,-0.007985756249884918
220,5,s309,-0.010261313038189768
221,5,s311,0.001094749999974738
222,6,s009,0.008256962966967237
223,6,s020,-0.006481350000005761
224,6,s175,-0.003476806187791226
225,6,s176,-0.008583286537591802
226,6,s178,0.013658274613393872
227,6,s180,0.0015041852400099764
228,6,s181,0.0029461961305471806
229,6,s182,0.01978242257362271
230,6,s183,0.008190647711105864
231,6,s189,0.0006955687378375036
232,6,s190,-0.0014918162056279402
233,6,s198,0.002239184944536882
234,6,s207,-0.020091440818481604
235,6,s209,-0.004852301962719319
236,6,s210,0.008865095587680115
237,6,s212,-0.01906523773583824
238,6,s217,0.0013253773597754397
239,6,s219,0.017787387629074083
240,6,s224,-0.005226311796643543
241,6,s240,0.005068364157780724
242,6,s254,-0.0006636822234011359
243,6,s261,-0.000504488462376265
244,6,s262,-0.0014030615384530614
245,6,s263,0.002162614627173403
246,6,s267,-0.0026448960031848425
247,6,s276,-0.007122820839867927
248,6,s278,0.016047658330838512
249,6,s279,-0.00811801853382753
250,6,s282,-0.01255901399999857
251,6,s283,-0.004986516309293861
252,6,s286,-0.028174125999212256
253,6,s302,-0.003285107843130034
254,6,s304,-0.005309559183601498
255,6,s305,-0.0074128849071643825
256,6,s306,-0.0007291270837110168
257,6,s309,-0.00576303912954324
258,6,s311,0.0028722180000477237
259,7,s009,-0.0006142444434334293
260,7,s020,-0.009286151923088959
261,7,s175,-0.005801528208697467
262,7,s176,-0.010125850004932055
263,7,s178,0.00147480429058858
264,7,s180,-0.005863427959975529
265,7,s181,0.00507503813176574
266,7,s182,-0.016873961512712723
267,7,s183,0.003393330888886539
268,7,s189,-0.002637576259110334
269,7,s190,0.001004041189810744
270,7,s198,-0.007983025184970486
271,7,s207,-0.004535989804972645
272,7,s209,-0.01053660000131155
273,7,s210,-0.0161411828691295
274,7,s212,0.002859813207561394
275,7,s217,8.301699165043965e-05
276,7,s219,0.01960297457709977
277,7,s224,0.013275224601252461
278,7,s240,-0.013096918879111985
279,7,s254,-0.012536762220164146
280,7,s261,-2.3894231372441238e-05
281,7,s262,0.0028270384615412835
282,7,s263,-0.010754041458911645
283,7,s267,0.005430320000741635
284,7,s276,0.004092016669649941
285,7,s278,0.03247540625549542
286,7,s279,-0.004405174085318488
287,7,s282,-0.0015419080015271925
288,7,s283,0.006497659183544468
289,7,s286,-0.006061451984569426
290,7,s302,-0.0007929980391981742
291,7,s304,0.003137546939221781
292,7,s305,0.000680803775431518
293,7,s306,0.0019648666669430277
294,7,s309,0.0006087130421529646
295,7,s311,0.007076380000071369
296,8,s009,-0.005927209257303427
297,8,s020,0.003007998076939723
298,8,s175,0.005906706541281896
299,8,s176,-0.0031323192368010776
300,8,s178,-0.0030249479117200654
301,8,s180,-0.0016173594199972285
302,8,s181,-0.007630375434670878
303,8,s182,0.03034275154920017
304,8,s183,-0.003286236866693399
305,8,s189,-0.011094463883705859
306,8,s190,-0.003134871574325694
307,8,s198,-0.0033450200366873847
308,8,s207,0.0032779755075557173
309,8,s209,-0.007235870589319541
310,8,s210,-0.03313260920792042
311,8,s212,-0.010590318867910032
312,8,s217,0.00017136037525422167
313,8,s219,0.033697625372075914
314,8,s224,-0.009397415927488287
315,8,s240,0.002603020773813972
316,8,s254,-0.0026766288818584573
317,8,s261,0.001683919232723733
318,8,s262,0.005187967307690016
319,8,s263,-0.003546456090833361
320,8,s267,-0.019322576000122348
321,8,s276,-0.002799595837132074
322,8,s278,-0.017574341657261055
323,8,s279,-0.005411288890711685
324,8,s282,0.010116738006472588
325,8,s283,-0.005280510204064907
326,8,s286,0.021121019981801503
327,8,s302,-0.001629005882308525
328,8,s304,0.0047461632656988365
329,8,s305,0.010543530189129085
330,8,s306,-0.002194172915551462
331,8,s309,0.012313517395143761
332,8,s311,-0.002150044000009077
333,9,s009,-0.00045419629464891673
334,9,s020,-0.008165630769221591
335,9,s175,0.0038355189587188482
336,9,s176,0.002806026918383747
337,9,s178,-0.0018368412868357172
338,9,s180,0.011618706680019391
339,9,s181,0.0010065145072316365
340,9,s182,0.020916089063827345
341,9,s183,-0.009130462155553685
342,9,s189,0.0014141042857378158
343,9,s190,0.006381086824047897
344,9,s198,-0.001796360574964503
345,9,s207,0.0005020285690469379
346,9,s209,-0.011461676475044124
347,9,s210,0.0009095873683691025
348,9,s212,0.011737173584880918
349,9,s217,-0.005567273586320708
350,9,s219,0.001443134700551767
351,9,s224,-0.00488310138132634
352,9,s240,0.001271181133628454
353,9,s254,-0.010481446670989205
354,9,s261,-0.0011934423080394762
355,9,s262,-0.0007305557692452916
356,9,s263,0.009554992682618526
357,9,s267,0.00644429600215517
358,9,s276,-0.0017951333332651604
359,9,s278,0.00010553125078634669
360,9,s279,0.012840662962170667
361,9,s282,-0.019184442004188892
362,9,s283,-0.006693667347295856
363,9,s286,-0.033801589999347924
364,9,s302,-0.007112641176450672
365,9,s304,-0.01221615918353675
366,9,s305,0.0015815547162245185
367,9,s306,0.006463314583622075
368,9,s309,0.013397308691586975
369,9,s311,-0.005741409999973257
370,10,s009,-0.0010035907401254884
371,10,s020,-0.000989430769288027
372,10,s175,0.006959754499803242
373,10,s176,0.0031933173013385385
374,10,s178,-0.00881788905198667
375,10,s180,-0.0010038916199846405
376,10,s181,-0.003859843110955617
377,10,s182,0.007041849169949508
378,10,s183,0.0069997636000253835
379,10,s189,0.0015339280197502307
380,10,s190,0.014173702138510567
381,10,s198,-0.004798109424343609
382,10,s207,-0.01343710408831129
383,10,s209,0.0006510431366954363
384,10,s210,-0.002162629558976427
385,10,s212,-0.009409707547152753
386,10,s217,0.001979139624690672
387,10,s219,-0.005879583111015597
388,10,s224,0.0168330641331608
389,10,s240,0.0019672962327329617
390,10,s254,-0.02157590221096244
391,10,s261,0.0029613230782650555
392,10,s262,-0.003974398076916958
393,10,s263,-7.482921341206969e-06
394,10,s267,-0.0006187320000026397
395,10,s276,0.0017706125023930024
396,10,s278,-0.013744191659498028
397,10,s279,0.0024004740795741477
398,10,s282,0.005594967999495564
399,10,s283,-0.02438937142795446
400,10,s286,-0.02985691599547862
401,10,s302,-0.006471711764735279
402,10,s304,-0.010907748979290624
403,10,s305,0.002841849055773808
404,10,s306,-0.004420245832686001
405,10,s309,0.006323121738640349
406,10,s311,0.0041456680001283495
407,11,s009,0.00014037222610096688
408,11,s020,0.0007544115384846925
409,11,s175,0.009026483291563636
410,11,s176,0.003403069229814439
411,11,s178,0.003598223440349102
412,11,s180,0.0010909697200258983
413,11,s181,0.008117448073978767
414,11,s182,-7.445261902869618e-05
415,11,s183,-0.0006844957110944153
416,11,s189,-0.0011473116992076612
417,11,s190,-7.572144925318382e-05
418,11,s198,-0.005728030689405622
419,11,s207,0.005163322447571069
420,11,s209,-0.003135470586701059
421,11,s210,-0.0010473004998251174
422,11,s212,-0.0010720396226391149
423,11,s217,0.00211702265231958
424,11,s219,-0.003752688909622116
425,11,s224,0.021491551152342615
426,11,s240,0.0038380603885875535
427,11,s254,-0.009573288893120148
428,11,s261,-0.0030945500005215695
429,11,s262,0.005006751923072162
430,11,s263,-0.011445478047812131
431,11,s267,-0.011732315997360274
432,11,s276,0.00548716041763934
433,11,s278,0.022921989579723842
434,11,s279,0.009369968518580282
435,11,s282,0.01139866600278765
436,11,s283,0.0020354836656502925
437,11,s286,-0.011040548002347349
438,11,s302,-0.0078053686275048745
439,11,s304,0.0034099102034518608
440,11,s305,-0.00793638867864227
441,11,s306,0.0006183437496171488
442,11,s309,-0.00511839130447934
443,11,s311,-0.007634324000027847
444,12,s009,0.0010333111125941364
445,12,s020,-0.012035500000033257
446,12,s175,-0.004702045041085512
447,12,s176,0.006968401918689217
448,12,s178,0.0006404396822201271
449,12,s180,-0.004581483519978062
450,12,s181,0.0008231571541642243
451,12,s182,-0.0016273468475234048
452,12,s183,-0.001923285977762945
453,12,s189,-0.00484737801312838
454,12,s190,0.005288759669013045
455,12,s198,0.006255293813646185
456,12,s207,0.008533706123541504
457,12,s209,0.001178813722742468
458,12,s210,-0.004932644825506337
459,12,s212,0.00683943207546553
460,12,s217,0.005144943399706258
461,12,s219,-0.001220783404143588
462,12,s224,0.008575683266346185
463,12,s240,0.0038047264294944843
464,12,s254,-0.002436177774022025
465,12,s261,0.0019264250015392182
466,12,s262,0.001764601923079786
467,12,s263,-0.0037590658530683805
468,12,s267,-0.005911153997294607
469,12,s276,2.6308339632426698e-05
470,12,s278,-0.02359354166158785
471,12,s279,-0.004003342581671417
472,12,s282,0.008252885998226702
473,12,s283,-0.002746653058851252
474,12,s286,-0.010778433997184039
475,12,s302,-0.0072185901960669895
476,12,s304,-0.0010716163271762506
477,12,s305,-0.001654873585069273
478,12,s306,0.003838391667159159
479,12,s309,0.0029500369539322414
480,12,s311,0.0010084959999949216
481,13,s009,0.0010256722172791218
482,13,s020,-0.021018363461525247
483,13,s175,-0.005830474458889512
484,13,s176,0.005530980773843248
485,13,s178,-0.0017462070191315577
486,13,s180,-0.007052367759988556
487,13,s181,-0.008437294753505584
488,13,s182,-0.004394423043196823
489,13,s183,0.0020851787333413087
490,13,s189,0.010872950179959243
491,13,s190,-0.004055175938884969
492,13,s198,-0.004612130744606946
493,13,s207,0.009191620405953456
494,13,s209,-6.333725554320959e-05
495,13,s210,0.0036552154197124786
496,13,s212,0.01435657169808762
497,13,s217,-0.0007340943370506449
498,13,s219,-0.00983068538415763
499,13,s224,-0.010811594508166582
500,13,s240,-0.0056450792395000195
501,13,s254,-0.009762333338666303
502,13,s261,-0.0034260076891559246
503,13,s262,-0.0015197211538319478
504,13,s263,-0.007444248778927253
505,13,s267,-0.0033136979991104432
506,13,s276,-0.0028125833293112614
507,13,s278,0.004858839587541297
508,13,s279,-0.013516785180265155
509,13,s282,-0.0019040220091119454
510,13,s283,-0.0040584449057600325
511,13,s286,0.010560891991481202
512,13,s302,0.0056407882352954505
513,13,s304,-0.005955063265437087
514,13,s305,0.0031738999993803927
515,13,s306,0.0036577604175060223
516,13,s309,0.00745728913107482
517,13,s311,0.005675852000131273
518,14,s009,-0.0005604259268794633
519,14,s020,0.012546492307662376
520,14,s175,0.0007903881660240586
521,14,s176,-0.002979798081259317
522,14,s178,-0.0035655321188124913
523,14,s180,-0.0009367861799728427
524,14,s181,-0.011040804188320727
525,14,s182,0.021987448617360208
526,14,s183,-0.014579848266678002
527,14,s189,-0.001696106310020078
528,14,s190,-0.002961588393965805
529,14,s198,0.0053304347211788235
530,14,s207,0.0020879448952191384
531,14,s209,-0.0082695098027733
532,14,s210,0.003086390861426478
533,14,s212,0.009568673584882798
534,14,s217,-0.0050106000040991685
535,14,s219,-0.008639575810068181
536,14,s224,0.003931195993538735
537,14,s240,-0.0012775056837302334
538,14,s254,-0.0010799688959701145
539,14,s261,-0.003985742306283031
540,14,s262,-0.0022651980769279154
541,14,s263,0.0013514609791611
542,14,s267,-0.004430041997693475
543,14,s276,0.003666983340129567
544,14,s278,0.0013278041636416067
545,14,s279,0.004243994442125161
546,14,s282,-0.011461257995106285
547,14,s283,-0.022192781634286653
548,14,s286,0.01919624000787735
549,14,s302,-0.003132103921594606
550,14,s304,8.815714295915272e-05
551,14,s305,0.01040748868001414
552,14,s306,0.0001310312503240603
553,14,s309,-0.004206780435355461
554,14,s311,0.0031502060000639163
555,15,s009,0.00045642406998754
556,15,s020,-0.02999454807693907
557,15,s175,-0.009362206270755754
558,15,s176,-0.007167553844807958
559,15,s178,-0.0028496605855431044
560,15,s180,0.005102973180037227
561,15,s181,0.001355461074469857
562,15,s182,0.023683009682807753
563,15,s183,-0.0033126680666605885
564,15,s189,0.00583701948898862
565,15,s190,-0.004366139338041346
566,15,s198,-0.0023053244081825985
567,15,s207,0.004943642857940675
568,15,s209,-0.004218264706615436
569,15,s210,-0.0102069089722742
570,15,s212,0.010534977358474864
571,15,s217,-0.011639473586395945
572,15,s219,0.0025093427199559845
573,15,s224,-0.009516365096886765
574,15,s240,-0.0029934245284717036
575,15,s254,0.0233567244425002
576,15,s261,8.205000351433858e-05
577,15,s262,0.0035021788461641837
578,15,s263,0.013769134146547535
579,15,s267,-0.01670782399829478
580,15,s276,-0.0009780708302666123
581,15,s278,0.0067675541601299
582,15,s279,-0.0021533888756056097
583,15,s282,0.010312192002311349
584,15,s283,-0.004462232651683141
585,15,s286,0.00794045198708773
586,15,s302,-0.003462488235331251
587,15,s304,-0.00634737346946186
588,15,s305,-0.005939541508680877
589,15,s306,-0.011384493748967847
590,15,s309,-0.004186504350914417
591,15,s311,-0.001773024000067379
592,16,s009,-0.0020579240690157923
593,16,s020,-0.006137386538424688
594,16,s175,-0.004578591292253503
595,16,s176,0.005292065390117039
596,16,s178,-0.010342327412217855
597,16,s180,0.004293917819995841
598,16,s181,0.0011093461345705502
599,16,s182,0.022049594171434404
600,16,s183,0.000974971377824358
601,16,s189,0.007518766887204827
602,16,s190,0.0019781476024676252
603,16,s198,-0.007850561442966055
604,16,s207,-0.01916365714135523
605,16,s209,-0.0055061666678418155
606,16,s210,-0.0077842489020743715
607,16,s212,-0.003004854716968935
608,16,s217,0.004668286799470771
609,16,s219,-0.011775728535010585
610,16,s224,0.006010655058934441
611,16,s240,0.002820826425515821
612,16,s254,0.008749346667900677
613,16,s261,-0.000968469229589503
614,16,s262,-0.008404696153831992
615,16,s263,0.0032016829297900565
616,16,s267,0.014018443998647849
617,16,s276,0.003961704171767148
618,16,s278,-0.04560938124874762
619,16,s279,0.008140285180329724
620,16,s282,0.009934954005293546
621,16,s283,-0.023159204088911717
622,16,s286,0.020305206021293997
623,16,s302,-0.010977352941261094
624,16,s304,-0.008891763265377708
625,16,s305,-0.004364290566267094
626,16,s306,0.0050472416642151074
627,16,s309,0.01759884565177819
628,16,s311,-0.0034587019999162316
629,17,s009,-0.0058042925903228695
630,17,s020,0.02497448269229188
631,17,s175,-0.013468261916386842
632,17,s176,0.0017542788476790638
633,17,s178,0.007085004364889042
634,17,s180,0.0015380159599772036
635,17,s181,0.0076060115440994645
636,17,s182,-0.050792003682061555
637,17,s183,0.00289182068886981
638,17,s189,-0.0017327360615555971
639,17,s190,0.00045364091379774944
640,17,s198,-0.0004827681318770542
641,17,s207,-0.004488334701187453
642,17,s209,-0.0017423725483811223
643,17,s210,-0.013695579206493376
644,17,s212,0.008041258490566349
645,17,s217,-0.0006822660293008359
646,17,s219,-0.0011443444074959433
647,17,s224,-0.0018068849645063
648,17,s240,-0.013145501865952645
649,17,s254,-0.010560471109218058
650,17,s261,0.004116753848323312
651,17,s262,-0.0008829557692269411
652,17,s263,0.020219112201253088
653,17,s267,-0.01763728599878958
654,17,s276,0.004270045833739762
655,17,s278,0.0013190687362415094
656,17,s279,0.0016564703718931607
657,17,s282,0.007111779996193941
658,17,s283,-0.003926542853670461
659,17,s286,-0.0030678560119122224
660,17,s302,0.006557011764658348
661,17,s304,0.006769414286114921
662,17,s305,-0.0009323358497327581
663,17,s306,0.0055893000007927185
664,17,s309,-0.01455812391055667
665,17,s311,0.00415130399996997
666,18,s009,-0.00029301666870230225
667,18,s020,-0.004308223076927438
668,18,s175,0.004392695208480291
669,18,s176,-0.004905111539231325
670,18,s178,-0.007524312026433496
671,18,s180,0.0037449008599833187
672,18,s181,-0.002030997018698814
673,18,s182,-0.004778586082814378
674,18,s183,0.013000329133299402
675,18,s189,-0.0004220973120404864
676,18,s190,-0.0013003880244300322
677,18,s198,-0.003227076590216408
678,18,s207,8.387347132119824e-05
679,18,s209,0.009019503922329523
680,18,s210,0.006696854514302686
681,18,s212,-0.007215373584911952
682,18,s217,0.0012692509500204392
683,18,s219,0.0020693676714371475
684,18,s224,-0.006705893212402204
685,18,s240,-0.010570488668064464
686,18,s254,0.006473995558917518
687,18,s261,-0.006302444230711374
688,18,s262,0.010542375000004366
689,18,s263,-0.016967065853816347
690,18,s267,0.006981747999088827
691,18,s276,0.011924404161012111
692,18,s278,0.00602934374668015
693,18,s279,0.004647007410380026
694,18,s282,0.03105612000450492
695,18,s283,-0.008193765306009017
696,18,s286,-0.01973272000439465
697,18,s302,0.0014966039215876519
698,18,s304,-0.0007259551018752059
699,18,s305,0.0014754452826103782
700,18,s306,-0.00048312916745392914
701,18,s309,0.005531186956669326
702,18,s311,0.002655376000038815
703,19,s009,0.004190551847892089
704,19,s020,-0.015545928846187542
705,19,s175,0.0035625369791887373
706,19,s176,0.010355878847454172
707,19,s178,-0.011809375858409143
708,19,s180,0.0031423823600016465
709,19,s181,-0.00888087547313914
710,19,s182,-0.01174236778690023
711,19,s183,0.009263976244447905
712,19,s189,-0.002478406949074201
713,19,s190,-0.0008959638437739124
714,19,s198,-0.0025587053128725123
715,19,s207,0.0074661673469545
716,19,s209,0.0047683058815606565
717,19,s210,-0.021297411032719538
718,19,s212,0.004327573584914545
719,19,s217,0.0027702358630397974
720,19,s219,0.008789391388375036
721,19,s224,-0.0008460079223128423
722,19,s240,0.0004845075572858452
723,19,s254,-0.005220602219924331
724,19,s261,-0.0002635903835583192
725,19,s262,-0.002739750000006762
726,19,s263,-0.03281633171150688
727,19,s267,0.016241659998195247
728,19,s276,0.004053752064161624
729,19,s278,-0.002048537503772726
730,19,s279,-0.015160172220526472
731,19,s282,-0.024770197998732327
732,19,s283,0.001696291845291853
733,19,s286,-0.0012818920146673962
734,19,s302,-0.0013624019608209446
735,19,s304,0.008195573469381589
736,19,s305,-0.01574594905558218
737,19,s306,-0.009681881249586391
738,19,s309,-0.0005575456484423383
739,19,s311,0.0011577880001277685
740,20,s009,-0.005856724072213249
741,20,s020,-0.020440171153897888
742,20,s175,-0.0023885521874641782
743,20,s176,0.0006131461570755836
744,20,s178,0.00944948362588298
745,20,s180,0.003481765579999776
746,20,s181,-0.007286060698119537
747,20,s182,0.03894806672333482
748,20,s183,0.0064717006444678015
749,20,s189,-0.003098471784296463
750,20,s190,-0.0008535369351092312
751,20,s198,0.005426797871391669
752,20,s207,-0.00129739795954023
753,20,s209,0.0038510960784704246
754,20,s210,0.015291337442855976
755,20,s212,0.012503854716995638
756,20,s217,0.003745341502165176
757,20,s219,0.02474863816018182
758,20,s224,-0.0040066540241241455
759,20,s240,0.0022550339740261705
760,20,s254,0.006546313325977998
761,20,s261,0.004033115387965853
762,20,s262,-0.001982809615390999
763,20,s263,0.02126142195221491
764,20,s267,-0.01085878799902276
765,20,s276,-0.005786274996353313
766,20,s278,-0.0035704604185108715
767,20,s279,0.001967375916946263
768,20,s282,0.01811999599914998
769,20,s283,-0.022976222448050976
770,20,s286,-0.022735096001997586
771,20,s302,0.00617980392156574
772,20,s304,-0.006857236735320801
773,20,s305,0.004642484905110356
774,20,s306,-0.0037357291676016757
775,20,s309,-0.001676908699269209
776,20,s311,0.0025600080001458993
777,21,s009,0.00038516296168651296
778,21,s020,0.007413996153865393
779,21,s175,-0.00477464631270171
780,21,s176,-0.005886471154204069
781,21,s178,-0.0018834705994117493
782,21,s180,-0.0019104003000393276
783,21,s181,-0.0024980750376411365
784,21,s182,-0.006592774826864853
785,21,s183,0.001091580800008766
786,21,s189,-0.010547317300905596
787,21,s190,0.003429599701323443
788,21,s198,0.0043184567971534474
789,21,s207,0.01680229184673909
790,21,s209,-0.008581227450585906
791,21,s210,-0.002811867991113106
792,21,s212,0.0013587339622749565
793,21,s217,-0.016359909437596798
794,21,s219,0.008683804575681553
795,21,s224,0.009103258505006725
796,21,s240,0.004765679251472905
797,21,s254,-0.01952238221549326
798,21,s261,0.002398617309294283
799,21,s262,-0.003507901923084179
800,21,s263,0.00992705610228657
801,21,s267,0.006639775998191901
802,21,s276,-0.0001130020779479916
803,21,s278,-0.03187696667252264
804,21,s279,0.010835540739612444
805,21,s282,-0.01598476600367576
806,21,s283,-0.015894124498210694
807,21,s286,0.018243250036612164
808,21,s302,-0.000728235294124769
809,21,s304,-0.006151130611827712
810,21,s305,-0.003847520754514438
811,21,s306,-0.007893893750103112
812,21,s309,0.01715963042806834
813,21,s311,-0.0028664960001333383
814,22,s009,0.0034656481476742084
815,22,s020,0.004040169230812838
816,22,s175,-0.009769756000423513
817,22,s176,0.013867909614838523
818,22,s178,-0.0014941352876085862
819,22,s180,-0.00029901342000812294
820,22,s181,-0.0013221156407797815
821,22,s182,-0.010316841660978937
822,22,s183,-0.00414734686666836
823,22,s189,0.0034336984983452086
824,22,s190,-0.0031154238946597885
825,22,s198,0.0019095993139436123
826,22,s207,-0.0021101489748653617
