,0,1,2,3
400,5,s212,bf_type,0.000559524305562793
402,5,s217,bf_type,-0.0010335197304787295
404,5,s219,bf_type,0.0009958671552569875
406,5,s224,bf_type,-0.0009290489910001123
408,5,s240,bf_type,-4.7879451439295106e-05
410,5,s254,bf_type,-0.002861558506072061
412,5,s261,bf_type,0.0005133641839971936
414,5,s262,bf_type,-0.0024899636363589555
416,5,s263,bf_type,0.0023355210968195005
418,5,s267,bf_type,-0.0031134764273052246
420,5,s276,bf_type,-0.0021816151512956067
422,5,s278,bf_type,-0.00413220108063078
424,5,s279,bf_type,0.001046754538962737
426,5,s282,bf_type,0.0028285727644129033
428,5,s283,bf_type,0.0014922535332563768
430,5,s286,bf_type,0.000899624280240116
432,5,s302,bf_type,0.0017150464788986497
434,5,s304,bf_type,0.00045495633796081966
436,5,s305,bf_type,-0.0003270163268308617
438,5,s306,bf_type,-0.0017909316905990627
440,5,s309,bf_type,0.00021196147944364097
442,5,s311,bf_type,-0.0008514914590439889
444,6,s009,bf_type,-0.00036254134308875795
446,6,s020,bf_type,-0.0027949275092944152
448,6,s175,bf_type,-0.002994434622275919
450,6,s176,bf_type,0.0005527884084427656
452,6,s178,bf_type,-0.0012988223281979801
454,6,s180,bf_type,0.0019027686690554287
456,6,s181,bf_type,5.885430510329881e-05
458,6,s182,bf_type,0.0003562802560972379
460,6,s183,bf_type,-0.0008157421692864221
462,6,s189,bf_type,0.0004107845015823835
464,6,s190,bf_type,0.0024814811541536775
466,6,s198,bf_type,0.0006492662800117252
468,6,s207,bf_type,0.0006227481776311391
470,6,s209,bf_type,0.0014945454539900464
472,6,s210,bf_type,0.003663040567726756
474,6,s212,bf_type,0.0011968812499974198
476,6,s217,bf_type,2.3537419964453016e-06
478,6,s219,bf_type,0.005119202083500363
480,6,s224,bf_type,-0.0022681482635777076
482,6,s240,bf_type,-0.0017549321820882903
484,6,s254,bf_type,-0.0043173962682331
486,6,s261,bf_type,-0.0007044620581172709
488,6,s262,bf_type,-0.0017881653846176062
490,6,s263,bf_type,-0.0010553544292910182
492,6,s267,bf_type,0.00020611249929061002
494,6,s276,bf_type,-0.00033157954793282534
496,6,s278,bf_type,0.0006640415204964605
498,6,s279,bf_type,-0.00016447643025053967
500,6,s282,bf_type,0.003267516735361362
502,6,s283,bf_type,0.0008018899641474038
504,6,s286,bf_type,-0.0028127518033716757
506,6,s302,bf_type,-0.0005322235915547911
508,6,s304,bf_type,-8.53278170709493e-05
510,6,s305,bf_type,0.0011468102042222709
512,6,s306,bf_type,0.00010455985988890476
514,6,s309,bf_type,-0.0025732503708072543
516,6,s311,bf_type,0.002393466548059858
518,7,s009,bf_type,-0.00016972403183526652
520,7,s020,bf_type,0.0019015862453366423
522,7,s175,bf_type,0.0005033004852184275
524,7,s176,bf_type,-0.0007824985512053145
526,7,s178,bf_type,0.0006028690739818242
528,7,s180,bf_type,-0.003188671309615796
530,7,s181,bf_type,-0.0006035928312511509
532,7,s182,bf_type,-0.003288004334360638
534,7,s183,bf_type,-0.0008195279448756535
536,7,s189,bf_type,0.0023981051310768414
538,7,s190,bf_type,-0.0021276491401723417
540,7,s198,bf_type,-0.0008253584490009584
542,7,s207,bf_type,-0.0017819744522044319
544,7,s209,bf_type,0.0031415738171728493
546,7,s210,bf_type,0.000711049019502333
548,7,s212,bf_type,-0.0019586690972220014
550,7,s217,bf_type,0.0003830418307460867
552,7,s219,bf_type,-0.0015617095789908584
554,7,s224,bf_type,0.0002024798086759722
556,7,s240,bf_type,0.0007485828748330076
558,7,s254,bf_type,-0.007668694188524642
560,7,s261,bf_type,0.0007736581556849059
562,7,s262,bf_type,0.0013978877622332422
564,7,s263,bf_type,-0.0038521025336705136
566,7,s267,bf_type,0.004115780715281807
568,7,s276,bf_type,0.0010538560604662498
570,7,s278,bf_type,-0.003061704692306394
572,7,s279,bf_type,-0.00010397575359778974
574,7,s282,bf_type,9.258833246356059e-05
576,7,s283,bf_type,0.0016345572493430295
578,7,s286,bf_type,0.001041732249322578
580,7,s302,bf_type,0.001936391901419713
582,7,s304,bf_type,-0.00014525422534141227
584,7,s305,bf_type,0.0012827176866192869
586,7,s306,bf_type,-4.785915504252338e-05
588,7,s309,bf_type,-0.0034877418510236404
590,7,s311,bf_type,-0.0018598978647891165
592,8,s009,bf_type,0.0006434105973453811
594,8,s020,bf_type,-0.001603558736038989
596,8,s175,bf_type,0.002518297425962778
598,8,s176,bf_type,-0.0017421536229422613
600,8,s178,bf_type,-0.0009478631414649759
602,8,s180,bf_type,-0.00014052799287973288
604,8,s181,bf_type,0.0018404337360604052
606,8,s182,bf_type,0.0014205569890758927
608,8,s183,bf_type,-0.00018750750000722278
610,8,s189,bf_type,0.004414223296696255
612,8,s190,bf_type,-0.000712119063534123
614,8,s198,bf_type,0.0031380104727865375
616,8,s207,bf_type,-0.0007495408759615559
618,8,s209,bf_type,-0.0010912872715429839
620,8,s210,bf_type,-0.0018463200334316251
622,8,s212,bf_type,-0.0014384211805567781
624,8,s217,bf_type,0.001607710882058353
626,8,s219,bf_type,-0.001674287340577252
628,8,s224,bf_type,0.008319152961908414
630,8,s240,bf_type,0.0008235914371142231
632,8,s254,bf_type,0.0007008493779404896
634,8,s261,bf_type,0.0009367319136851399
636,8,s262,bf_type,-0.0006365594405613896
638,8,s263,bf_type,-0.0024996206747910283
640,8,s267,bf_type,-0.00025434000001820975
642,8,s276,bf_type,0.000781324998101672
644,8,s278,bf_type,-0.0011553487358850166
646,8,s279,bf_type,0.0017726437748419221
648,8,s282,bf_type,-0.004105510899492682
650,8,s283,bf_type,-0.0002935955345935325
652,8,s286,bf_type,0.001741881158364857
654,8,s302,bf_type,-0.000231151056362213
656,8,s304,bf_type,-0.0004780556338234205
658,8,s305,bf_type,0.0012348530610918767
660,8,s306,bf_type,-0.001745723592097754
662,8,s309,bf_type,0.001670844072941691
664,8,s311,bf_type,0.0012433192170122759
666,9,s009,bf_type,-0.0031958077762723478
668,9,s020,bf_type,0.0008038776951898417
670,9,s175,bf_type,-0.00047182233689387385
672,9,s176,bf_type,0.0018591275379615095
674,9,s178,bf_type,-0.000891702566222242
676,9,s180,bf_type,-8.157435587686203e-05
678,9,s181,bf_type,0.00048806885275788745
680,9,s182,bf_type,0.0026113461636231047
682,9,s183,bf_type,-3.250875197069141e-05
684,9,s189,bf_type,0.0003602434383255635
686,9,s190,bf_type,0.0014765898302934893
688,9,s198,bf_type,-0.0016112627569329348
690,9,s207,bf_type,0.000538645253557521
692,9,s209,bf_type,0.0008358821823177005
694,9,s210,bf_type,-0.0012004149316523517
696,9,s212,bf_type,0.0008606888888856978
698,9,s217,bf_type,-0.0024487479553450243
700,9,s219,bf_type,0.003588450608983822
702,9,s224,bf_type,-0.006138473343612119
704,9,s240,bf_type,4.980582520620758e-05
706,9,s254,bf_type,0.0005660116193329131
708,9,s261,bf_type,-0.00027734893564042274
710,9,s262,bf_type,-0.00014510734265307012
712,9,s263,bf_type,-0.00010289830835496732
714,9,s267,bf_type,0.0016560971423002357
716,9,s276,bf_type,0.0007890428047782444
718,9,s278,bf_type,-0.0024247137142096517
720,9,s279,bf_type,2.8706061644385654e-05
722,9,s282,bf_type,0.0011515622489255788
724,9,s283,bf_type,0.0019934632024315767
726,9,s286,bf_type,-0.0031272742738677308
728,9,s302,bf_type,2.7939788739630342e-05
730,9,s304,bf_type,0.0012106176055426718
732,9,s305,bf_type,-0.002525556122774867
734,9,s306,bf_type,0.002682236267350495
736,9,s309,bf_type,0.0018955300018812218
738,9,s311,bf_type,-0.0010560039145955057
740,10,s009,bf_type,0.0012976445217350297
742,10,s020,bf_type,3.36977695089475e-05
744,10,s175,bf_type,0.007168360110814253
746,10,s176,bf_type,-0.003360411957027795
748,10,s178,bf_type,0.00019074685636009448
750,10,s180,bf_type,0.0021905784341764833
752,10,s181,bf_type,-0.0006617820418017711
754,10,s182,bf_type,-0.00032571848930308103
756,10,s183,bf_type,-0.0006255539606315769
758,10,s189,bf_type,-0.0006071081336844593
760,10,s190,bf_type,-0.0013610685415845702
762,10,s198,bf_type,0.000252546777318532
764,10,s207,bf_type,-0.00010474707997560493
766,10,s209,bf_type,0.0013571749094196351
768,10,s210,bf_type,0.00030657428925713647
770,10,s212,bf_type,-0.0015881798611193027
772,10,s217,bf_type,-0.0014927115680991984
774,10,s219,bf_type,0.0017639686402390808
776,10,s224,bf_type,-0.001979392683133483
778,10,s240,bf_type,-0.0002227260201710132
780,10,s254,bf_type,0.002825288380268203
782,10,s261,bf_type,0.0006795198574467359
784,10,s262,bf_type,-0.001511494755242474
786,10,s263,bf_type,0.001957147258907589
788,10,s267,bf_type,0.002745294285913199
790,10,s276,bf_type,-0.0002700950726372828
792,10,s278,bf_type,-0.0005194173297014371
794,10,s279,bf_type,0.0022918097627810173
796,10,s282,bf_type,0.0029204482509816213
798,10,s283,bf_type,-0.0025059732376532047
800,10,s286,bf_type,0.0011606065276335347
802,10,s302,bf_type,-0.00042341901409029877
804,10,s304,bf_type,-0.000678977816893218
806,10,s305,bf_type,-0.0012755374147772136
808,10,s306,bf_type,-5.0317253495244e-05
810,10,s309,bf_type,-0.001481024813579602
812,10,s311,bf_type,0.0032491829181083777
814,11,s009,bf_type,0.0009321272085246378
816,11,s020,bf_type,0.0010413557621011794
818,11,s175,bf_type,0.002698409981557807
820,11,s176,bf_type,8.548115779969478e-05
822,11,s178,bf_type,0.0025907173944202783
824,11,s180,bf_type,-0.00014299989324952252
826,11,s181,bf_type,-0.00014394421315510843
828,11,s182,bf_type,-0.0005017762520798922
830,11,s183,bf_type,-0.0015478601141710633
832,11,s189,bf_type,-0.0002728516541036029
834,11,s190,bf_type,0.0024823982700858116
836,11,s198,bf_type,-0.005285695236539898
838,11,s207,bf_type,0.0008279255461321643
840,11,s209,bf_type,-0.0019635854542932726
842,11,s210,bf_type,0.00043006884202791075
844,11,s212,bf_type,-0.0003237006944484882
846,11,s217,bf_type,0.0004088319750933522
848,11,s219,bf_type,-0.0006288655646629254
850,11,s224,bf_type,0.002067871792241932
852,11,s240,bf_type,0.002463114720590619
854,11,s254,bf_type,0.003383887957789284
856,11,s261,bf_type,0.0019315585109292936
858,11,s262,bf_type,-0.001035521678323783
860,11,s263,bf_type,-0.0020929919850505604
862,11,s267,bf_type,0.0057080378577146415
864,11,s276,bf_type,0.0008743780296451105
866,11,s278,bf_type,-0.00026273141137663733
868,11,s279,bf_type,0.000453633328379204
870,11,s282,bf_type,0.0013961957229468042
872,11,s283,bf_type,0.0024151907053163294
874,11,s286,bf_type,0.0023186884084851404
876,11,s302,bf_type,0.0016684841549332802
878,11,s304,bf_type,-0.0002782961267475401
880,11,s305,bf_type,0.0003165931975054016
882,11,s306,bf_type,-0.0020785225354648263
884,11,s309,bf_type,-0.000866442590658727
886,11,s311,bf_type,0.0007102074732918423
888,12,s009,bf_type,0.0015525477012790496
890,12,s020,bf_type,-0.0009272282527845478
892,12,s175,bf_type,-0.00015012281855214751
894,12,s176,bf_type,-0.0013019278986325527
896,12,s178,bf_type,-0.0015780355821809037
898,12,s180,bf_type,0.0006556813950252199
900,12,s181,bf_type,0.0007755041868667097
902,12,s182,bf_type,-3.348903243291975e-05
904,12,s183,bf_type,0.0019269535866163025
906,12,s189,bf_type,-0.003500121306820676
908,12,s190,bf_type,-0.003031741428815159
910,12,s198,bf_type,0.0008793212232745969
912,12,s207,bf_type,-0.00027389963366512523
914,12,s209,bf_type,0.0013215498188087202
916,12,s210,bf_type,-0.0003715974072782456
918,12,s212,bf_type,0.0017522034722156192
920,12,s217,bf_type,-0.0007632734661060239
922,12,s219,bf_type,-0.0012521673879649156
924,12,s224,bf_type,0.0017176857760006763
926,12,s240,bf_type,0.0005699397281628758
928,12,s254,bf_type,0.007964676764843928
930,12,s261,bf_type,-0.00048594751704074667
932,12,s262,bf_type,0.0001632772727328574
934,12,s263,bf_type,-0.00036646582025107156
936,12,s267,bf_type,-0.001599966785371571
938,12,s276,bf_type,0.002666752270394654
940,12,s278,bf_type,0.002827056318803922
942,12,s279,bf_type,-0.0004860575754596828
944,12,s282,bf_type,0.002986896888204353
946,12,s283,bf_type,4.167286817631175e-06
948,12,s286,bf_type,0.0008054648600248761
950,12,s302,bf_type,0.0004208602112634856
952,12,s304,bf_type,0.00037704612664193015
954,12,s305,bf_type,-0.0008980248300208187
956,12,s306,bf_type,3.215704208754896e-05
958,12,s309,bf_type,-0.001532897408361787
960,12,s311,bf_type,-0.0004507672598148829
962,13,s009,bf_type,0.00020089046124618955
964,13,s020,bf_type,-0.00035409144979167446
966,13,s175,bf_type,-0.002993219530024496
968,13,s176,bf_type,0.0014779499990939817
970,13,s178,bf_type,0.0002551747434459645
972,13,s180,bf_type,2.8319772205851713e-05
974,13,s181,bf_type,-0.0012661548129956279
976,13,s182,bf_type,0.0018660029924595384
978,13,s183,bf_type,0.00038142080315240666
980,13,s189,bf_type,-0.00013859050894348557
982,13,s190,bf_type,0.001992553815805058
984,13,s198,bf_type,0.0009323204310146857
986,13,s207,bf_type,0.0012419284648520284
988,13,s209,bf_type,0.0006961272728883394
990,13,s210,bf_type,-0.00012640077889395577
992,13,s212,bf_type,0.00016230659721985555
994,13,s217,bf_type,0.002093962585350789
996,13,s219,bf_type,-0.0012254527553723744
998,13,s224,bf_type,-0.002295339262451639
1000,13,s240,bf_type,-0.000549557194598531
1002,13,s254,bf_type,0.0033538410743443447
1004,13,s261,bf_type,0.000709080141234205
1006,13,s262,bf_type,-0.00011032937063042215
1008,13,s263,bf_type,0.0012127822815177305
1010,13,s267,bf_type,-0.003200082144134543
1012,13,s276,bf_type,0.003064318942823306
1014,13,s278,bf_type,0.0020861592041227666
1016,13,s279,bf_type,0.002183707746103256
1018,13,s282,bf_type,0.0008450073918421879
1020,13,s283,bf_type,0.0001801018608339337
1022,13,s286,bf_type,0.0006657239096914059
1024,13,s302,bf_type,0.0016887866197249158
1026,13,s304,bf_type,0.0008271253521432848
1028,13,s305,bf_type,0.0003318051019799087
1030,13,s306,bf_type,-0.0005906580982797014
1032,13,s309,bf_type,-0.0006768711139792942
1034,13,s311,bf_type,-0.002674243060519916
1036,14,s009,bf_type,0.0007324982298761895
1038,14,s020,bf_type,0.0013110241635977253
1040,14,s175,bf_type,-0.0023694738554358654
1042,14,s176,bf_type,0.0028961467395529853
1044,14,s178,bf_type,0.0017050283780623322
1046,14,s180,bf_type,-0.0001697822704838377
1048,14,s181,bf_type,0.00022666757610599709
1050,14,s182,bf_type,0.0004709718813602295
1052,14,s183,bf_type,0.0016705651496074893
1054,14,s189,bf_type,-0.0020929321100742653
1056,14,s190,bf_type,0.0003565762004474927
1058,14,s198,bf_type,-0.0010161477890994416
1060,14,s207,bf_type,0.00011267226162183136
1062,14,s209,bf_type,0.000612743636804887
1064,14,s210,bf_type,-0.0017234783888293015
1066,14,s212,bf_type,-0.0001766930555488793
1068,14,s217,bf_type,-0.0003282394565857288
1070,14,s219,bf_type,-0.0018768723593408307
1072,14,s224,bf_type,-0.003372858426618305
1074,14,s240,bf_type,-0.0013448517125304006
1076,14,s254,bf_type,0.0008269265560719235
1078,14,s261,bf_type,-0.001444815957327605
1080,14,s262,bf_type,0.0004751650349691674
1082,14,s263,bf_type,-0.0029340409280787265
1084,14,s267,bf_type,-0.0025644714297543797
1086,14,s276,bf_type,-0.0010234143921865548
1088,14,s278,bf_type,-0.0022339703950573723
1090,14,s279,bf_type,0.00016511312955582783
1092,14,s282,bf_type,0.0003102894923160484
1094,14,s283,bf_type,0.001518419330081033
1096,14,s286,bf_type,0.004491757603186736
1098,14,s302,bf_type,-0.0013002232394395009
1100,14,s304,bf_type,0.00013952359135351367
1102,14,s305,bf_type,0.0004694040817783551
1104,14,s306,bf_type,-0.0008734894369591156
1106,14,s309,bf_type,0.0003852503684659789
1108,14,s311,bf_type,0.0003462875445303539
1110,15,s009,bf_type,0.0001457918714238292
1112,15,s020,bf_type,-0.0015753464684261497
1114,15,s175,bf_type,0.0005366196705532877
1116,15,s176,bf_type,-0.0017111931165741025
1118,15,s178,bf_type,0.0003409945100486981
1120,15,s180,bf_type,-8.694069395677357e-05
1122,15,s181,bf_type,0.0012920440935526402
1124,15,s182,bf_type,-0.0006810259485737998
1126,15,s183,bf_type,0.002646984984249957
1128,15,s189,bf_type,0.002153333120754569
1130,15,s190,bf_type,-0.0001372033380505981
1132,15,s198,bf_type,-0.006075757979365994
1134,15,s207,bf_type,0.0020763178825052115
1136,15,s209,bf_type,-0.0005354861830445845
1138,15,s210,bf_type,-0.0018790323511124216
1140,15,s212,bf_type,-0.0012189649305409185
1142,15,s217,bf_type,0.0013094860537699888
1144,15,s219,bf_type,0.0019340872548328336
1146,15,s224,bf_type,-0.0004355267223648046
1148,15,s240,bf_type,-0.002908214733757283
1150,15,s254,bf_type,-0.00441507676218277
1152,15,s261,bf_type,0.0024175914896136905
1154,15,s262,bf_type,-2.643496503055227e-05
1156,15,s263,bf_type,-0.003270715609672264
1158,15,s267,bf_type,0.001316143927605091
1160,15,s276,bf_type,0.0008503837152878093
1162,15,s278,bf_type,-0.0015586805017160695
1164,15,s279,bf_type,-0.000644758248055723
1166,15,s282,bf_type,0.002400032681293408
1168,15,s283,bf_type,-0.0008655680312349229
1170,15,s286,bf_type,-0.002963495282186333
1172,15,s302,bf_type,-0.0010156228873170164
1174,15,s304,bf_type,0.00042270070439307813
1176,15,s305,bf_type,-0.00046066360496266524
1178,15,s306,bf_type,0.0018280373237950032
1180,15,s309,bf_type,-0.0015465170382177099
1182,15,s311,bf_type,-0.0005692195729766831
1184,16,s009,bf_type,0.002604289750433643
1186,16,s020,bf_type,-0.0005330144981582088
1188,16,s175,bf_type,0.0016573914183903053
1190,16,s176,bf_type,-0.0010143224634162646
1192,16,s178,bf_type,-0.0023681238485065846
1194,16,s180,bf_type,-0.0007668137295371819
1196,16,s181,bf_type,0.00022884790966515122
1198,16,s182,bf_type,0.0014201219085845423
1200,16,s183,bf_type,0.002207878688968919
1202,16,s189,bf_type,-0.0003879876197155187
1204,16,s190,bf_type,-0.0006828229054300049
1206,16,s198,bf_type,-0.0016381235200049562
1208,16,s207,bf_type,0.00047830219064451515
1210,16,s209,bf_type,0.0009899814536964363
1212,16,s210,bf_type,-0.0014784428649223767
1214,16,s212,bf_type,-0.0023019395833393406
1216,16,s217,bf_type,-0.0007066476193643156
1218,16,s219,bf_type,-0.002701675078128979
1220,16,s224,bf_type,2.9144197363745082e-05
1222,16,s240,bf_type,0.0005232626620093237
1224,16,s254,bf_type,0.0037891730285516284
1226,16,s261,bf_type,-0.0026424460997309606
1228,16,s262,bf_type,0.0012288975524529483
1230,16,s263,bf_type,-0.0018608552739731478
1232,16,s267,bf_type,0.0013085625001362392
1234,16,s276,bf_type,2.7832956137981283e-05
1236,16,s278,bf_type,-0.00020529963967091204
